"entity_id","mineralogy","interp_age","d13C_measurement","d18O_measurement"
118,"calcite",911.5,-7.18,-4.136
118,"calcite",912.9,-7.184,-4.136
118,"calcite",914.4,-7.188,-4.128
118,"calcite",915.8,-7.165,-4.082
118,"calcite",917.3,-7.315,-4.265
118,"calcite",918.7,-7.409,-4.473
118,"calcite",920.2,-7.54,-4.806
118,"calcite",921.6,-7.606,-4.989
118,"calcite",923.1,-7.802,-5.238
118,"calcite",924.5,-7.804,-5.202
118,"calcite",926,-7.815,-5.267
118,"calcite",927.4,-7.857,-5.269
118,"calcite",928.9,-7.761,-5.252
118,"calcite",930.3,-7.517,-5.095
118,"calcite",931.8,-7.404,-5.065
118,"calcite",933.2,-7.206,-4.772
118,"calcite",934.7,-7.213,-4.909
118,"calcite",936.1,-7.433,-5.023
118,"calcite",937.6,-7.744,-5.278
118,"calcite",939,-7.922,-5.408
118,"calcite",940.5,-8.155,-5.515
118,"calcite",941.9,-8.436,-5.771
118,"calcite",943.4,-8.588,-5.842
118,"calcite",944.8,-8.501,-5.785
118,"calcite",946.3,-8.55,-5.779
118,"calcite",947.7,-8.574,-5.831
118,"calcite",949.2,-8.744,-6.056
118,"calcite",950,-8.892,-6.075
118,"calcite",950.8,-9.011,-6.324
118,"calcite",951.7,-9.058,-6.351
118,"calcite",952.5,-9.111,-6.335
118,"calcite",953.3,-9.114,-6.341
118,"calcite",954.1,-9.323,-6.651
118,"calcite",955,-9.056,-6.208
118,"calcite",955.8,-9.006,-6.432
118,"calcite",956.6,-9.125,-6.465
118,"calcite",957.4,-7.653,-5.588
118,"calcite",960,-5.824,-4.707
118,"calcite",962.5,-4.997,-4.03
118,"calcite",965,-5.457,-4.215
118,"calcite",967.5,-6.624,-4.844
118,"calcite",970.1,-7.784,-6.012
118,"calcite",972.6,-7.907,-5.618
118,"calcite",975.1,-7.998,-5.786
118,"calcite",977.7,-8.007,-5.946
118,"calcite",980.2,-7.936,-6.104
118,"calcite",982.7,-7.576,-5.805
118,"calcite",985.3,-7.592,-6.151
118,"calcite",987.8,-7.469,-6.066
118,"calcite",990.3,-7.606,-6.096
118,"calcite",992.9,-7.553,-5.848
118,"calcite",995.4,-7.82,-6.053
118,"calcite",997.9,-8.118,-6.227
118,"calcite",1000.4,-8.364,-6.179
118,"calcite",1003,-8.068,-6.216
118,"calcite",1005.5,-8.723,-6.046
118,"calcite",1008,-8.853,-5.894
118,"calcite",1010.6,-8.87,-5.854
118,"calcite",1013.1,-8.812,-5.887
118,"calcite",1015.6,-8.626,-5.982
118,"calcite",1018.2,-8.514,-5.922
118,"calcite",1020.7,-8.584,-6.141
118,"calcite",1023.2,-8.489,-6.174
118,"calcite",1025.8,-8.382,-6.207
118,"calcite",1028.3,-8.36,-6.151
118,"calcite",1030.8,-8.433,-6.215
118,"calcite",1033.3,-8.566,-6.245
118,"calcite",1037.6,-8.743,-6.38
118,"calcite",1042,-8.832,-6.33
118,"calcite",1046.3,-8.854,-6.372
118,"calcite",1050.6,-8.871,-6.235
118,"calcite",1054.9,-8.919,-6.338
118,"calcite",1059.2,-8.867,-6.176
118,"calcite",1063.5,-8.887,-6.268
118,"calcite",1067.8,-8.898,-6.289
118,"calcite",1072.1,-8.902,-6.285
118,"calcite",1076.4,-9.035,-6.792
118,"calcite",1080.7,-8.634,-6.158
118,"calcite",1085,-8.544,-6.132
118,"calcite",1089.3,-8.483,-5.997
118,"calcite",1093.6,-8.356,-5.605
118,"calcite",1097.9,-8.171,-5.506
128,"calcite",101.30473,-7.49730124308,-6.11322056284
128,"calcite",103.08559,-7.6125794228,-6.47861760906
128,"calcite",104.86645,-7.32993083153,-6.62804247027
128,"calcite",106.64731,-7.23876942582,-6.45592792425
128,"calcite",108.42817,-7.0875090193,-6.41054855464
128,"calcite",110.20903,-6.94213310563,-6.23393695398
128,"calcite",111.14462674,-6.904318004,-6.28565308241
128,"calcite",112.08022348,-7.03184750491,-6.39010739715
128,"calcite",113.01582022,-7.10622363592,-6.57581531289
128,"calcite",113.95141696,-7.1619816174,-6.67965639291
128,"calcite",114.8870137,-7.34401502755,-6.53718152525
128,"calcite",115.82261043,-7.32655448317,-6.37099491491
128,"calcite",116.75820717,-7.08239626321,-6.41187722987
128,"calcite",117.69380391,-6.83736983938,-6.29662317026
128,"calcite",118.62940065,-6.81228839442,-6.51432149746
128,"calcite",119.56499739,-7.50077405854,-6.84390109329
128,"calcite",120.50059413,-7.51341124811,-6.89193781338
128,"calcite",121.43619087,-7.68010638999,-6.75181367883
128,"calcite",122.37178761,-7.54447365303,-6.55782709431
128,"calcite",123.30738435,-7.17923850902,-5.95139473276
128,"calcite",124.24298109,-7.49276728957,-6.88856502239
128,"calcite",125.17857783,-7.49855531533,-7.04688178711
128,"calcite",126.11417457,-7.52952125315,-7.13672067425
128,"calcite",127.0497713,-7.4559168589,-7.20121252611
128,"calcite",127.98536804,-7.42495092109,-7.19592053756
128,"calcite",128.92096478,-7.34613730366,-7.15049574315
128,"calcite",129.85656152,-6.95929353015,-6.8096962231
128,"calcite",130.79215826,-7.02113965725,-6.86424004499
128,"calcite",131.727755,-7.20189487837,-6.88217716068
128,"calcite",132.66335174,-7.09606243514,-7.12874862283
128,"calcite",133.59894848,-6.72595034351,-6.76881390814
128,"calcite",134.53454522,-6.67115703298,-6.52563227127
128,"calcite",135.47014196,-6.77360508893,-6.6326530869
128,"calcite",136.4057387,-7.09734866309,-6.83286286825
128,"calcite",137.34133543,-7.35250413199,-7.08122293168
128,"calcite",138.27693217,-7.47434207424,-7.18158901492
128,"calcite",139.21252891,-7.46045081241,-7.15930815327
128,"calcite",140.14812565,-7.39726486454,-7.21736104052
128,"calcite",141.08372239,-7.30070130145,-7.1923206226
128,"calcite",142.01931913,-7.20162959386,-7.12585279219
128,"calcite",142.95491587,-7.11963256226,-7.08531116318
128,"calcite",143.89051261,-7.01612336826,-6.94508482284
128,"calcite",144.82610935,-7.05760421954,-6.95315908004
128,"calcite",145.76170609,-7.09310411086,-6.98780684198
128,"calcite",146.69730283,-7.12542058802,-7.03052886112
128,"calcite",147.63289957,-6.93306519861,-6.87517606424
128,"calcite",148.5684963,-6.72932669187,-6.79933936998
128,"calcite",149.50409304,-6.63546420746,-6.97765440043
128,"calcite",150.43968978,-6.74466496013,-6.93006057209
128,"calcite",151.37528652,-6.91695519358,-7.04851707971
128,"calcite",152.3316743,-6.98023760855,-7.26069629439
128,"calcite",153.24648,-6.99210306136,-7.43802333556
128,"calcite",155.02734,-7.25179248378,-7.47134242226
128,"calcite",156.8082,-7.31690777357,-7.5359364799
128,"calcite",158.58906,-7.28170222009,-7.21524404071
128,"calcite",160.36992,-6.95255785124,-6.8330912541
128,"calcite",162.15078,-6.8317782651,-6.62703363051
128,"calcite",163.93164,-6.99665039883,-6.69694603852
128,"calcite",165.7125,-7.03184445042,-6.76483466629
128,"calcite",167.49336,-7.796815157,-7.13576467161
128,"calcite",169.27422,-7.73282597229,-7.10270083354
128,"calcite",171.05508,-7.7883165934,-7.10440921945
128,"calcite",172.83594,-7.67323604403,-6.88709377076
128,"calcite",174.6168,-7.84980620059,-6.82156183945
128,"calcite",176.39766,-7.69533230937,-6.6803352709
128,"calcite",176.94721214,-7.27500335231,-6.77064317838
128,"calcite",177.49676428,-7.36268853198,-6.97154936138
128,"calcite",178.04631642,-7.15822309022,-7.05618017107
128,"calcite",178.59586856,-6.07600600382,-6.99678090713
128,"calcite",179.1454207,-6.8318782482,-6.960720823
128,"calcite",179.69497284,-6.74289328821,-6.94127150649
128,"calcite",180.24452498,-6.55332532851,-7.11284601756
128,"calcite",180.79407712,-6.90896521915,-6.89564446127
128,"calcite",181.34362926,-7.0847355109,-6.94884097021
128,"calcite",181.8931814,-6.99785019604,-6.98132658536
128,"calcite",182.44273354,-6.82867878896,-6.8398196663
128,"calcite",182.99228568,-6.71429812129,-6.71565943495
128,"calcite",183.54183782,-6.80578265881,-6.77053804694
128,"calcite",184.09138996,-7.01544722183,-7.02148679567
128,"calcite",184.6409421,-7.13102768672,-6.97270580723
128,"calcite",185.19049424,-7.41577955867,-6.96723897232
128,"calcite",185.74004638,-7.26910434935,-6.9047908966
128,"calcite",186.28959852,-7.14872469561,-6.72806494494
128,"calcite",186.83915066,-6.90206638518,-6.59633524986
128,"calcite",187.38870279,-6.74289328821,-6.7106131258
128,"calcite",187.93825493,-6.27587222293,-6.39711116991
128,"calcite",188.48780707,-5.99521965812,-6.16140648006
128,"calcite",189.03735921,-5.26364330731,-5.85126873027
128,"calcite",189.58691135,-6.09510277613,-6.51937903533
128,"calcite",190.13646349,-6.23637889799,-6.62650797331
128,"calcite",190.68601563,-6.45244237949,-6.83834782613
128,"calcite",191.23556777,-6.64500983223,-6.63691598593
128,"calcite",191.78511991,-6.43194584376,-6.36599226349
128,"calcite",192.33467205,-6.27519455969,-5.86206222484
128,"calcite",192.88422419,-6.86467270536,-7.02811007643
128,"calcite",193.43377633,-6.90226635138,-6.97007752122
128,"calcite",193.98332847,-6.64113270975,-6.16663676923
128,"calcite",194.53288061,-6.89920020294,-6.00515779678
128,"calcite",195.08243275,-6.83977691319,-6.53714624879
128,"calcite",195.63198489,-6.84377623723,-6.54114124354
128,"calcite",196.18153703,-6.94555903416,-6.58508618571
128,"calcite",196.73108917,-7.18431867961,-6.72112626986
128,"calcite",197.28064131,-6.94485915245,-6.71902364105
128,"calcite",198.37974559,-6.5040447689,-6.03915029591
128,"calcite",198.92929773,-7.45221784441,-6.28153667287
128,"calcite",199.47884987,-7.69833180241,-6.93086349387
128,"calcite",200.02840201,-7.64494082641,-7.19179972946
128,"calcite",200.57795415,-7.4359761451,-6.80985720573
128,"calcite",201.12750629,-6.83043404785,-5.75693078423
128,"calcite",201.67705843,-6.54081633164,-5.60878306251
128,"calcite",202.22661057,-6.71229845927,-6.60306366206
128,"calcite",202.77616271,-6.41104937563,-6.5444003182
128,"calcite",203.32571485,-6.07780569964,-6.2192287724
128,"calcite",203.87526699,-6.13069676012,-6.35558425087
128,"calcite",204.42481913,-6.16079167356,-6.20493089648
128,"calcite",204.97437127,-6.00031879628,-6.26380450322
128,"calcite",205.52392341,-5.948627533,-6.10053537595
128,"calcite",206.07347555,-6.14234214066,-6.68731962035
128,"calcite",206.62302769,-6.57826370098,-6.55543179658
128,"calcite",207.17257983,-6.70239964394,-6.64814366773
128,"calcite",207.72213197,-6.64865725578,-6.60446316306
128,"calcite",208.2716841,-6.4718757081,-6.29029113326
128,"calcite",208.82123624,-6.59830492551,-6.41445296777
128,"calcite",209.37078838,-6.47945348454,-6.36258236848
128,"calcite",209.92034052,-6.48513681687,-6.33768448082
128,"calcite",210.46989266,-6.57307890658,-6.61079683624
128,"calcite",211.0194448,-6.59990024686,-5.87521713768
128,"calcite",211.56899694,-6.91766831931,-6.22621729298
128,"calcite",212.11854908,-6.97370398191,-6.57279479718
128,"calcite",212.66810122,-6.85680237816,-6.56217800785
128,"calcite",213.21765336,-7.25886767416,-6.87615590208
128,"calcite",213.7672055,-7.17401651958,-6.66233983175
128,"calcite",214.31675764,-6.70499204114,-6.25753075476
128,"calcite",214.86630978,-6.01139284608,-5.17410863739
128,"calcite",215.96541406,-6.15759740112,-6.39042869021
128,"calcite",217.06451834,-6.82155020766,-6.81631361069
128,"calcite",217.61407048,-6.46938301848,-6.45802427117
128,"calcite",218.16362262,-6.42471402054,-6.40113041385
128,"calcite",218.71317476,-6.40058478504,-6.1249604231
128,"calcite",219.2627269,-5.62605626706,-5.58790861825
128,"calcite",219.81227904,-6.19827809568,-5.88264282347
128,"calcite",220.36183118,-6.64825842544,-6.17530220473
128,"calcite",220.91138332,-6.48503710928,-6.23623650874
128,"calcite",221.46093546,-6.22908773935,-5.85512410553
128,"calcite",222.0104876,-6.03605385536,-5.62274382072
128,"calcite",222.56003974,-5.99906234144,-6.25916877369
128,"calcite",223.10959188,-6.23875937507,-6.25731235224
128,"calcite",223.65914402,-6.30606199474,-6.19626884697
128,"calcite",224.20869616,-6.14134506481,-5.93101898239
128,"calcite",224.7582483,-6.09498103792,-5.88679247142
128,"calcite",225.30780044,-6.24623744392,-5.96356095837
128,"calcite",225.85735258,-6.3636929787,-6.17814143753
128,"calcite",226.40690472,-6.17215470848,-6.28614148532
128,"calcite",227.506009,-6.26308802573,-6.29569659571
128,"calcite",228.05556114,-6.38352370943,-5.58349203389
128,"calcite",228.60511328,-7.01258993995,-6.54811531205
128,"calcite",229.15466541,-7.44901003819,-6.4910030522
128,"calcite",229.70421755,-7.54173809197,-6.56001824957
128,"calcite",230.25376969,-7.31191210923,-6.31453381335
128,"calcite",230.80332183,-7.67215561276,-6.73561387832
128,"calcite",231.35287397,-7.55071177459,-6.57858246405
128,"calcite",231.90242611,-7.58072375759,-6.38606063974
128,"calcite",232.45197825,-7.7103436177,-6.57618003629
128,"calcite",233.00153039,-7.60505240825,-6.56154706723
128,"calcite",233.55108253,-7.7807371725,-6.70088787711
128,"calcite",234.10063467,-7.66009099501,-6.64126398824
128,"calcite",234.65018681,-7.66776847903,-6.84727996846
128,"calcite",235.19973895,-7.53077025765,-6.643666416
128,"calcite",235.74929109,-7.43086325778,-6.46184631533
128,"calcite",236.29884323,-7.2345390235,-6.53621237452
128,"calcite",236.84839537,-6.98148117352,-6.40396964665
128,"calcite",237.39794751,-6.8453803204,-6.30688972503
128,"calcite",237.94749965,-7.05077794489,-6.21122941982
128,"calcite",238.49705179,-7.27422264221,-6.14112220983
128,"calcite",239.04660393,-7.40214747338,-6.15335275114
128,"calcite",239.59615607,-7.44841179269,-6.33320722909
128,"calcite",240.14570821,-7.19326008343,-6.16864092777
128,"calcite",240.69526035,-7.18528347665,-6.47855410837
128,"calcite",241.24481249,-7.27596329632,-6.80960849883
128,"calcite",242.34391677,-7.49061695164,-6.85572531247
128,"calcite",242.89346891,-7.26560546829,-6.74832302021
128,"calcite",243.44302105,-7.27063641333,-6.69986473479
128,"calcite",243.99257319,-7.35971373445,-6.77804953143
128,"calcite",244.54212533,-7.33278338155,-6.87751118028
128,"calcite",245.09167747,-7.41978913706,-6.87476249602
128,"calcite",245.64122961,-7.23847782343,-6.88260133631
128,"calcite",246.19078175,-7.17790919091,-6.77519904405
128,"calcite",246.74033389,-7.01642571952,-6.59042638012
128,"calcite",247.28988603,-6.99235610008,-6.50841831073
128,"calcite",247.83943817,-6.95447604326,-6.57922803686
128,"calcite",248.38899031,-6.82672949747,-6.42519991535
128,"calcite",248.93854245,-7.02796729933,-6.747304989
128,"calcite",249.48809459,-6.69878565972,-6.54393628837
128,"calcite",250.03764672,-6.56166774571,-6.65568218044
128,"calcite",250.58719886,-6.13729273415,-6.37591266167
128,"calcite",251.136751,-6.71447037075,-6.81744733911
128,"calcite",251.68630314,-6.5564395087,-6.62819533787
128,"calcite",252.23585528,-6.88453604251,-6.80370391783
128,"calcite",252.78540742,-6.96493251728,-6.83801156948
128,"calcite",253.33495956,-6.9305050698,-6.7897568903
128,"calcite",253.8845117,-6.64531953786,-6.39812028527
128,"calcite",254.43406384,-6.64758839543,-6.20316730927
128,"calcite",254.98361598,-6.79506413747,-6.15267296144
128,"calcite",255.53316812,-6.84823432139,-6.03162905102
128,"calcite",256.08272026,-7.05509494419,-6.33846365658
128,"calcite",256.6322724,-7.02234447839,-6.32619072482
128,"calcite",257.18182454,-6.83570628177,-6.36279460241
128,"calcite",257.73137668,-6.82140261448,-6.29529913344
128,"calcite",258.28092882,-6.73972374196,-6.34803314992
128,"calcite",258.83048096,-7.07916456362,-6.54166268535
128,"calcite",259.3800331,-6.95230583167,-6.37389114256
128,"calcite",259.92958524,-6.81873917299,-6.29580814904
128,"calcite",260.47913738,-6.93652247466,-6.31800122934
128,"calcite",261.57824166,-6.98091316625,-6.8247771638
128,"calcite",262.1277938,-7.18116450829,-6.55489709103
128,"calcite",262.67734594,-7.29638301445,-6.55734036592
128,"calcite",263.22689808,-7.52869430042,-6.56965854352
128,"calcite",263.77645022,-7.64973291948,-6.57037116536
128,"calcite",264.32600236,-7.83824538975,-6.53738695428
128,"calcite",264.8755545,-7.57367686789,-6.49238997496
128,"calcite",265.42510664,-7.37362281781,-6.34457184382
128,"calcite",265.97465878,-7.1610407281,-6.36411804298
128,"calcite",266.52421092,-7.17337147577,-6.3716514739
128,"calcite",267.07376306,-7.47315661295,-6.4584895358
128,"calcite",267.6233152,-7.56026101444,-6.58510999494
128,"calcite",268.17286734,-7.6743944148,-6.55316643798
128,"calcite",268.72241948,-7.72470386527,-6.59938505474
128,"calcite",269.27197162,-7.66581221443,-6.65344251179
128,"calcite",269.82152376,-7.41436360809,-6.37541818937
128,"calcite",270.3710759,-7.2639284866,-6.29886224266
128,"calcite",270.92062803,-7.12089181371,-6.27356416718
128,"calcite",271.47018017,-6.87259987878,-6.20917369339
128,"calcite",272.01973231,-6.95812594457,-6.25987164746
128,"calcite",272.56928445,-6.91699057036,-6.20459255296
128,"calcite",273.11883659,-6.92330391317,-6.33263825579
128,"calcite",273.66838873,-6.98663463316,-6.38671833576
128,"calcite",274.21794087,-7.14624383091,-6.62503944114
128,"calcite",274.76749301,-7.32222826155,-6.84859909402
128,"calcite",275.31704515,-7.35251257781,-6.9171125942
128,"calcite",275.86659729,-7.19507359165,-6.76848003809
128,"calcite",276.96570157,-7.16414482823,-6.49620415128
128,"calcite",277.51525371,-7.32774912619,-6.62906531022
128,"calcite",278.06480585,-7.36185002204,-6.39151759948
128,"calcite",278.61435799,-7.41375138551,-6.4867879788
128,"calcite",279.16391013,-7.34574959907,-6.45139972619
128,"calcite",279.71346227,-7.4048511517,-6.56687718209
128,"calcite",280.26301441,-7.37010023877,-6.5386976476
128,"calcite",280.81256655,-7.3196489134,-6.76234036686
128,"calcite",281.36211869,-7.35574986178,-6.79607302871
128,"calcite",281.91167083,-7.54145474033,-6.83911838861
128,"calcite",282.46122297,-7.38195055009,-6.7905888843
128,"calcite",283.01077511,-7.28774807535,-6.76275426455
128,"calcite",283.56032725,-7.07574250587,-6.94497272319
128,"calcite",284.10987939,-7.09904311798,-6.79596955429
128,"calcite",284.65943153,-7.17784518815,-6.97239344525
128,"calcite",285.20898367,-7.27454772857,-6.85681251492
128,"calcite",286.30808795,-7.28974812789,-6.63589462213
128,"calcite",286.85764009,-7.08304269765,-6.5699370686
128,"calcite",287.40719223,-7.2005457845,-6.71267264389
128,"calcite",287.95674437,-7.17424509357,-6.91232654278
128,"calcite",288.50629651,-6.99654042519,-6.81242198752
128,"calcite",289.05584865,-7.03964155748,-6.72591737001
128,"calcite",289.60540079,-7.12644383781,-6.71774289061
128,"calcite",290.15495293,-6.84803652393,-6.67790523781
128,"calcite",290.70450507,-6.99834047248,-6.66848906533
128,"calcite",291.25405721,-6.97021473361,-6.74309412421
128,"calcite",291.80360934,-7.02444115816,-6.87178674211
128,"calcite",292.35316148,-7.17384508306,-6.7915201541
128,"calcite",292.90271362,-7.24094684586,-6.97104827775
128,"calcite",293.45226576,-7.24597197787,-7.09396111004
128,"calcite",294.0018179,-7.00814072994,-6.691954765
128,"calcite",294.55137004,-7.18694542722,-6.80486835465
128,"calcite",295.10092218,-6.70503276716,-5.7693653137
128,"calcite",295.65047432,-6.83533619029,-6.61791306687
128,"calcite",296.20002646,-6.94783914579,-6.41280376646
128,"calcite",296.7495786,-6.79233506063,-6.61623448179
128,"calcite",297.29913074,-6.83203610359,-6.46060894982
128,"calcite",297.84868288,-6.8357362008,-6.67811218666
128,"calcite",298.39823502,-6.3518234882,-6.30918152301
128,"calcite",298.94778716,-6.81433563859,-6.33323193529
128,"calcite",299.4973393,-7.27664778374,-6.84956930532
128,"calcite",300.04689144,-7.152944534,-6.5990577276
128,"calcite",300.59644358,-7.02664121595,-6.56594591229
128,"calcite",301.14599572,-6.91663832613,-6.63361818483
128,"calcite",301.69554786,-6.77553461927,-6.63020352888
128,"calcite",302.2451,-6.65803153242,-6.58146707571
128,"calcite",303.43234,-6.57022922581,-6.49880250901
128,"calcite",304.61958,-7.02724123172,-6.61561363525
128,"calcite",305.80682,-7.12464379053,-6.5139787577
128,"calcite",306.99406,-7.13224399019,-6.56718760536
128,"calcite",308.1813,-7.29364823035,-6.80300581504
128,"calcite",309.36854,-7.14164423713,-6.48285595073
128,"calcite",310.55578,-6.68713229691,-5.95182521266
128,"calcite",311.74302,-7.23864678543,-6.32619567454
128,"calcite",312.93026,-7.53215449601,-6.75199292457
128,"calcite",314.1175,-7.26184739492,-6.40064552178
128,"calcite",315.30474,-7.51075393381,-6.63082437541
128,"calcite",316.49198,-7.61865676846,-6.58488173167
128,"calcite",317.67922,-7.7600604832,-6.37503560212
128,"calcite",318.86646,-7.07074237451,-6.46598961981
128,"calcite",320.0537,-6.7177331008,-6.27300982119
128,"calcite",321.24094,-6.78493486622,-6.24434740606
128,"calcite",322.42818,-6.82933603266,-6.53728349716
128,"calcite",323.2969676,-6.95477322294,-6.53698626894
128,"calcite",324.16575521,-7.51672476113,-6.83446812482
128,"calcite",325.03454281,-7.34796964639,-6.841513471
128,"calcite",325.90333042,-7.32681288452,-6.76927238404
128,"calcite",326.77211802,-6.9979849111,-6.31500528705
128,"calcite",327.64090563,-7.12851814001,-6.56012024147
128,"calcite",328.50969323,-7.33240146313,-6.54003574713
128,"calcite",329.37848083,-7.11384812116,-6.51479868619
128,"calcite",330.24726844,-6.99409286529,-6.57799649297
128,"calcite",331.11605604,-7.2069578326,-6.64424377795
128,"calcite",331.98484365,-7.20625926028,-6.67442309666
128,"calcite",332.85363125,-7.0110581932,-6.50848942095
128,"calcite",333.72241885,-6.37386043591,-6.15085923649
128,"calcite",334.59120646,-5.86166435522,-5.69157477142
128,"calcite",335.45999406,-6.61526707254,-6.68251998705
128,"calcite",336.32878167,-7.43159873341,-7.13310667932
128,"calcite",337.19756927,-7.37421600664,-6.81596094679
128,"calcite",338.06635688,-6.86046595894,-6.39218863177
128,"calcite",338.93514448,-6.91106255455,-6.72090135057
128,"calcite",339.80393208,-6.69719962677,-6.60260262739
128,"calcite",340.67271969,-6.99848389134,-6.60680880421
128,"calcite",341.54150729,-7.06514765044,-6.49755336121
128,"calcite",342.4102949,-6.63392893325,-6.47599670499
128,"calcite",343.2790825,-6.2508119105,-6.33204030318
128,"calcite",344.1478701,-6.25270803538,-6.22026115408
128,"calcite",345.01665771,-7.05596641416,-6.42058032533
128,"calcite",345.88544531,-6.66117325396,-6.23813740559
128,"calcite",346.75423292,-6.32955099123,-5.95884726447
128,"calcite",347.62302052,-6.65648283977,-5.98944720086
128,"calcite",348.49180813,-6.54850351739,-6.09807171734
128,"calcite",349.36059573,-6.29170611269,-6.18640143065
128,"calcite",350.22938333,-6.15929702664,-6.67033305388
128,"calcite",351.09817094,-6.06614695377,-6.45942807562
128,"calcite",351.96695854,-5.72938919034,-6.25497479134
